income,age,credit,default,years_in_business,num_staff,monthly_sales,monthly_expenses,num_orders,order_history
43062.23739680474,24.9597415062047,664.1555389614995,0,7,15,31490.35797372076,35634.197191504034,46,50.86873012439041
70411.75870276289,31.96756772738424,689.5250012531483,0,6,13,45054.94167281831,28402.94569459463,74,63.93443940400444
56979.77674558131,38.75906523400237,707.735181917628,0,13,12,54743.6883793412,40164.70365093467,53,62.60086308532076
42923.424836479084,30.9340739032249,638.292573604311,0,19,15,35194.48699332912,40459.481911672345,21,47.12062620669341
56692.702094439686,34.852997033752686,667.4102513545275,0,8,11,56592.81325500768,34018.45210566191,81,56.31854180160316
35038.39302275471,43.97850336943125,582.7879127784913,0,4,4,52628.2073474219,48345.20343589227,90,48.6018645750049
48711.53108042307,28.787511281865346,821.6496059016711,0,18,4,66600.75729493545,34867.64044129591,81,36.62667788023443
59991.091349243936,40.19325603623023,692.925512118475,1,10,12,54350.51077017536,38421.65928653088,79,58.205323648538176
57786.857131383105,26.438000766253772,749.2019885586019,0,5,9,38449.217461215434,32204.25342582496,50,54.87776845847287
51120.15329023043,36.81872198234227,743.6609858269469,0,14,5,42566.55640633494,33540.09912380812,21,43.47058447197778
28702.64574763595,38.467474022628835,737.0028740997058,0,2,6,36887.30508730243,43724.297534318466,87,50.39925535769467
50918.36494597868,31.78309432189141,693.2968003691287,1,8,6,51738.09957922764,45255.45748301077,31,55.10151195522789
52743.537231782335,45.864708244338274,730.2486766387649,0,16,18,41408.58438546422,32374.61980183851,65,45.00996201616461
45358.735211348634,29.887620169564542,609.8703327524183,1,14,13,46780.692550433865,40400.36476222958,93,42.73622805746959
44414.781547016035,33.04899534731021,725.5632435713886,1,10,18,62665.63451127884,45113.697864258465,22,57.19726006751341
48058.252426046376,41.92705245730764,744.011409733194,1,3,5,55925.01454291084,27963.34410913865,83,59.3826366206198
35073.498771631486,27.524208766485458,715.6526135700078,0,19,19,42395.51644555955,42441.33547546075,66,47.87515092681532
56752.34180959997,31.52767233890969,775.3694439706043,0,17,5,64184.22542601872,33236.45075826462,30,32.340701353623324
47797.56281910065,41.852670633270904,715.1677107884029,1,17,18,56575.4860060812,36878.64629630325,96,52.965850679114055
48176.137494274866,29.07870930024584,788.2374222398153,0,3,13,48873.040630460935,49628.85542270855,40,42.84873762674569
37958.68243216342,44.33275970500392,738.3622548452553,1,13,2,50205.86359773254,37612.626327256046,37,61.77909463170063
51696.85939423974,29.609335161904422,714.0474700646208,0,5,8,47701.53517321451,29064.923056255266,50,57.81064756699522
62715.18210805919,38.909252127904566,609.8388760517907,0,7,10,43088.95005742415,40350.16849253725,43,42.5423962600414
34960.57813140686,59.9943395392543,679.6688393235092,0,1,6,35036.00466100066,37891.13427689518,50,45.8762840147013
45059.06093696099,35.13428846616573,717.0479448639892,0,3,18,34834.927895640816,41579.40281318577,98,38.09772513532158
53759.68849571416,42.14131445750231,829.4828222417424,0,6,7,42389.58450728633,43942.46609529016,74,44.96489535645367
50435.92642950582,45.623238678329884,686.8195623623272,0,4,6,75487.06629131107,37033.98416014974,96,45.054974508208915
56427.36260715785,41.26926726674504,638.8035227712712,1,13,3,34623.771979402096,38452.589222570714,1,57.860141311646046
39508.05877547721,30.78065828445219,713.242189336831,1,7,17,66403.59871191907,35947.07151687503,34,25.00996697053432
50209.67226934807,35.07201702752554,627.561371204722,0,19,6,56866.911634437456,32179.51215940708,28,50.876183233995654
46900.20589865852,29.19926525238599,648.02004777055,0,17,19,46465.085736133275,33578.30281242037,95,64.65905805488441
39866.43886498191,45.10883546905248,779.9940666192382,0,2,1,48330.131094578275,37707.559824679425,29,41.43963036514356
48449.005494360856,34.463387533319604,659.878090362408,0,3,17,47768.447976511176,53525.51051682229,35,52.1809739686493
54940.5201868302,43.417983485262084,635.1648363285158,0,18,1,40612.175645550626,42531.61184156778,46,39.30692344950276
65366.26155692528,33.318998263381225,740.8178706200493,0,4,3,52550.78292988039,41084.713855129354,40,50.49350875886616
49391.15980700575,42.24449664103325,772.9672631639461,0,1,13,50646.14532511354,49511.95763999602,69,61.5363084304528
50573.91609854258,54.29409813082532,732.684758135561,0,14,15,49490.79597962208,41610.947387826534,73,60.43567772435374
60831.95522177924,32.859564085203175,605.584746497871,0,6,16,73141.15574469781,49799.380052458175,81,55.90137171261799
37561.81962268679,32.65989063766912,638.4811988482843,0,5,15,51586.42247401201,42438.60839090143,73,44.79296851448189
35990.44728772159,39.172221528632875,760.5988530393857,0,11,19,43622.318896232435,52419.11744756121,32,46.79454607060738
60522.56670831187,22.399799538230134,671.9350491779699,0,9,11,28899.309974715565,39078.81745207952,40,59.52823076563107
55019.99370951436,45.62924686672541,697.1901147404099,0,12,7,39134.834549318824,52806.57191386609,34,51.52382958594941
62542.20268349236,15.522328768528538,662.6675821980416,0,7,16,53201.7098123316,33265.42128563166,46,51.63303506739057
39212.09647412032,35.574559517003586,702.2941443891003,0,6,16,49067.83665426171,36144.40717245417,96,45.109733515803704
39759.19446565117,20.667000089115046,699.8827058760393,0,9,12,53425.41062039402,32022.113721970167,42,60.738136753362774
56704.99790333447,18.58689308982382,652.7218373989913,1,5,4,60758.497592898704,42620.499923601754,7,47.81599524532601
38557.278947251994,47.80883440901131,669.6408617920458,1,6,3,51252.73618951655,24654.75152046661,47,46.083432226406714
53538.71736528316,33.35657498823185,654.7890100015002,0,8,2,38343.80432738641,46154.732030373685,90,71.19912489764117
47475.04685109365,33.48176873800782,686.4221847396947,0,1,19,54103.1246716279,53055.142312374854,96,59.01152443463591
36276.91559644501,34.963553627221756,686.5997468422381,1,7,11,48485.856039788494,54873.14070848029,30,40.44633369354089
47074.051280618536,28.046013836510205,680.3126200835696,0,10,3,50642.85320287414,48044.2804755655,25,62.85179505537473
43661.05518274373,42.55078697676051,644.7063415888068,1,17,4,46118.95848201803,35141.09796226233,67,49.695716623572174
46804.458518589905,29.422307916904423,649.0840879657652,0,8,8,57249.956844096145,30810.368649483735,33,66.83193772476604
41168.94305034465,35.15380586252232,707.7462693468638,0,15,12,34214.59238749188,42345.355335659704,25,58.68528066287127
52250.66358823843,41.96609199629852,784.7579250218022,0,15,2,47990.49507508284,24208.216519864138,81,44.07840220510432
40242.56790014068,47.50862304387981,750.5359594765986,0,18,11,41961.92904135927,44169.36384946254,16,72.19111754198866
43858.5126513039,50.42251661773442,710.2340240231597,0,19,14,59802.086690818556,36777.60083331978,60,46.00331071169133
53038.740658461094,27.873808164996102,774.0380675429606,0,8,6,43784.72396272422,41522.88325610451,98,59.77245536000529
39946.9666204874,41.39409671007541,570.3021096685835,0,9,15,68998.46044200123,45567.9303623971,48,37.664474571367194
43913.175121349304,36.788038619234065,651.8173586459251,0,4,7,56829.38464301279,33498.147135135674,44,38.56209526382932
43577.241483408085,30.90907484589983,618.9822449396111,0,12,8,48064.59442955211,22729.46564229976,85,52.79874134741715
43239.10187404269,35.78774475876535,707.1351934432276,1,19,1,46505.98558290678,45161.7231171778,44,54.58773428998321
35122.71015749747,38.81964785066751,715.7310855466426,0,5,8,46006.33543241072,44645.991600856614,49,48.74573083491896
27842.75141398826,41.455764704945246,710.8690548730791,0,4,3,65381.57688120966,48331.975137546324,7,23.062993050507394
58072.25901320493,34.11595612262022,561.4328689120379,1,6,10,41042.44340206913,29901.815237321105,90,43.383978581242076
42548.02802098619,40.90120694444933,664.5708101944923,0,15,5,35163.84566563323,47850.34745649973,24,48.650350359273865
35965.13520640468,33.22805933152448,734.6461738973322,0,11,16,61559.8864482076,30222.883244668952,36,62.94222029890639
52723.875647920155,36.73272672804757,737.7687063776002,0,5,19,40713.52480383184,42570.57857489268,39,51.488420000757735
45895.64292649336,33.7201758267604,723.8209086570425,0,9,10,44129.46662777735,41290.87265924454,2,46.3846961985743
36618.00336176992,29.16052799017849,708.9980625813731,0,1,7,37232.46056781872,40556.355811068766,17,27.042462014167377
57845.453659058156,50.822276974567515,722.663571659274,1,1,15,61678.37340087976,47723.64043117858,8,48.538266240328674
47061.94902027021,47.63338965646384,737.218834347945,0,11,12,48297.92215292101,21488.78850822126,34,53.099724394701724
43309.13411939,47.95497903949647,682.2566042925808,0,5,10,57695.86555314485,42224.25388360232,88,50.529089637077874
32101.093703529736,29.879907701086804,639.5346253974583,0,6,12,48851.48316000347,51429.19396432978,9,42.245735639041946
66313.82044401902,32.5674833062981,678.4219451863129,0,17,17,52389.1781763342,37015.867933527734,22,51.289944103323265
44880.339028518225,23.10556455529838,760.5416203540717,0,11,8,61596.92316235606,41989.4487986789,11,61.995929907351865
48810.8178806312,49.30435935115153,634.8982803693689,0,15,8,40107.60200124628,31330.336084338,64,47.083704449813986
65625.9725610419,25.631694187135146,684.1434821271048,0,11,17,30239.679210135768,41313.02442844352,70,61.525943064335166
40326.116633646234,39.716944669820485,792.2415822062335,0,4,8,45643.716224415126,35241.26050801282,57,52.79350528534492
21621.101596133623,19.220494427655034,675.2689197600195,0,1,5,44902.31495622646,45742.15948666645,12,39.63779744589816
51096.70858453889,32.6775638966844,660.9605153361097,1,16,12,52434.93517607538,32840.51790991841,62,46.444710505987814
58284.651421512826,44.238655737037604,752.6157884375045,0,19,6,50821.95015249895,47487.92780340995,2,70.67545735196913
62213.77762780519,38.2801635820547,612.5426566055615,0,4,3,53013.541218662576,36291.722482508754,70,49.3746541140829
58169.095507265556,35.81800975042601,736.7549683022077,0,9,14,49048.26371708389,37210.03217596907,48,57.032180618155806
39308.53793424066,28.92486054951092,703.255169342214,1,2,18,54071.30997217246,27735.081346566993,50,40.19931866446147
49682.52408159063,45.84167953748086,626.4644885172731,0,10,16,69206.82502478006,32908.84569852749,90,48.52267871817689
37343.727493854516,20.712479154059576,692.2917514008419,1,19,17,53221.701341328306,35286.34964549517,93,68.62461043293366
45531.7149668739,54.09172205826127,658.0404260480997,1,7,11,40071.73848017288,45357.778781931294,48,29.601019671465668
57696.96790827144,35.98419008435963,783.6449570415468,1,18,15,43516.148557310196,34763.08837781302,97,32.07340434297798
45303.636146005345,40.03344360331049,655.9249506554532,0,8,13,40783.09498389298,48613.03346806586,90,57.869837006377864
53601.98296655255,15.698205512390317,677.9217483285079,0,2,12,41819.723529765804,46362.36908529529,67,61.07575115073398
58411.54125790432,26.511472136145144,721.0546174511529,0,14,3,56161.5530374176,44116.48198304961,92,43.760608689393486
40779.77507529111,45.86249268972024,707.9814476111341,0,3,11,45364.050268509105,45930.18540526357,99,48.41609711541465
52472.68272186335,35.41304998228454,741.9063237489022,1,19,11,38109.04667572814,33568.419129589754,70,68.86145552993443
43034.972822284064,52.47553209814646,642.0399860065874,0,13,13,47795.54644675017,42316.72707469643,38,30.785406660760767
39551.941115054935,33.670711023645154,629.9117608810566,0,7,12,55229.22280730916,31536.09156039544,7,53.661014844252264
47546.85965296395,44.53119696414767,724.4649281963135,0,17,19,52847.75475569452,63233.10041334166,99,54.33664486959487
58584.2201063227,33.00256935285113,632.3192757848601,0,11,5,44750.90888950562,41624.19851445153,4,65.65729523110798
54837.16707202805,48.22790997435884,786.3157086260657,0,6,6,37226.068337174846,46234.7880668212,53,59.56864413157273
46839.00863800685,35.723158936788984,624.1745910298883,0,19,16,41293.37260367961,21908.49778771254,58,63.49511930296777
47037.6472822365,46.37671392528317,686.2395072212403,0,4,4,42467.616625582334,56704.45650785657,13,58.3705214843861
49067.096542286934,35.31238084841162,659.0917061781166,0,6,9,34424.60706966023,41439.600219369124,75,53.3456746095502
52740.9080045837,56.14363387750124,798.0736340372839,0,10,1,43742.909933274335,42013.445412413916,52,45.914640202452844
67696.13744376389,23.937843655423293,699.0973859469183,0,4,17,45772.6874717217,45438.56319993379,7,55.77920172395876
40489.866556153036,30.005898523509632,675.9004674878281,0,8,12,54283.49049950725,26827.485276915973,53,36.83578928947222
27373.735237217257,27.133407000898924,679.0417840367064,0,2,13,55736.08879726316,27820.641925626012,92,65.62068418273343
34760.59100469899,46.43325926040681,753.3807394720953,0,12,17,44503.331293670555,37008.03595232823,33,49.63483861410854
55513.372901843555,44.015259451469106,659.4371334125861,0,1,7,47203.07557382256,39843.83845688486,85,55.18652991542038
53869.037155859914,44.6149145411246,677.3905273359028,0,18,5,52685.62778209457,46498.177531489324,11,25.33811538820066
34850.798515557966,49.10076825028129,624.9667937449127,0,7,3,72482.96571912686,42327.3292097883,16,51.316143577419346
61282.27329411725,49.396513487908024,679.8727876440416,0,14,9,44448.218499882,54453.180504938915,53,58.79949294315936
53644.224193749,40.44945424281842,661.2237814110589,0,18,9,56791.95633901262,36048.59796454455,78,39.52246048746268
39558.47309857377,45.46534437586709,666.0863382672372,0,8,12,51744.573434007,49183.27966798669,6,53.294817629896414
37099.57168088169,35.560554443954224,627.7721495729553,1,16,19,48629.468372324955,32617.207392225006,59,51.53007287846325
59223.25699827392,35.733806893883596,676.3747144135777,0,13,3,69743.20460185008,46412.912172288714,30,51.14415572877054
52092.733377233664,17.458264539727857,700.5679014698678,0,6,16,55190.79167259493,40837.491154997464,65,33.83057320212819
26789.804060943516,19.260026769045584,698.5971965589606,0,16,13,38647.08741952227,36536.387157264064,51,38.49700687777235
51607.778581073515,18.927124209973126,687.0759515274856,1,3,16,49325.19104616331,41791.5322502448,81,51.02315502878638
55920.14356390293,31.055918161629698,691.3242146816801,1,16,15,46076.021595394835,43974.62810650101,75,54.78214963679459
59646.0582032948,32.397007837937664,694.3434723676917,0,18,16,55190.43083495785,54928.94935738553,56,56.59642477602291
56595.65539227596,13.128683141895593,612.4530410562927,0,10,12,58906.314791037425,54063.23979068949,7,36.20100163719061
50175.82421174509,37.87029217685294,691.3173842391404,0,3,3,10670.832204440703,31713.591715741335,61,49.93979377266072
36753.68123045267,45.22994696983128,643.7997736227903,1,3,4,36887.37060005684,48949.370957051826,27,46.85460008562932
50839.235261173,44.85066371849552,705.6044113030447,0,7,7,47895.654218206655,37412.33376702311,92,50.7561559978225
70104.34489240118,32.0077130012684,791.5025371918777,0,15,16,52837.40117288988,29726.817181319715,14,65.987575453083
45302.00266183042,46.97780814633942,707.9175598330771,0,11,2,53650.022837280354,43121.5310389721,70,50.27561599360322
27620.862718116627,24.199615623392923,718.1307861052475,0,6,2,60629.078898523076,32847.45883652543,31,41.229005724393595
48773.86695956782,48.25447033066191,773.0642881292863,0,12,5,51557.8358746712,45115.08377995765,5,47.30780967513008
35019.9139524509,30.205088994329266,743.5845032170495,0,1,7,30647.67122894488,44538.47845729221,4,20.609697011181748
38573.21707141677,42.25894277149594,626.8913053959104,0,18,18,56786.2417900296,35467.11661042803,7,51.44085484316575
52903.34088322152,28.287473309027522,764.3760541658528,1,5,9,51597.093087765585,49014.34213116685,31,47.75736775080484
48295.6427691204,36.284899331824924,701.784777373022,0,11,2,51586.43855563722,43501.26642840931,29,47.65070099689649
47438.30142611446,37.652697107332514,613.5732246176156,0,4,10,46021.629545224896,45003.005438604494,60,53.1153317257069
45059.61613692354,50.080404153057735,635.9857164083015,0,17,15,45191.093602952235,46748.63801539541,83,39.30010497616705
58463.0389291179,29.0337677435888,690.1275775196489,0,6,11,61934.68280954002,39901.131623686415,77,44.795447539302984
25592.3196363732,25.221556936796837,756.5556326075417,0,9,4,48907.879804482574,35247.51303696864,55,55.690783623885366
56210.96653739569,24.318621988493916,680.63330575612,0,15,2,46974.716410996865,45950.51764089295,78,67.00390746978732
33864.956819010506,35.21293756744,710.2177054761075,0,17,18,49197.47952889324,32978.42849776009,48,46.88958309352955
26858.54200835331,7.051673331263821,722.8180067717008,0,5,10,60885.89424359826,41485.82807569625,44,39.9328698092848
42452.21123594923,55.45686115318682,705.2249059395322,1,11,11,58393.245011155705,32083.144407170883,3,58.06771809405239
69374.95136333283,26.14331703828062,651.9448828013101,1,5,13,47188.18731666241,44170.325325102385,74,36.855580463359836
41869.838287752325,31.186187145158154,723.8561353428062,1,13,3,33968.240600414705,36060.649487940915,49,58.396634712529014
51334.28570927821,32.55561187741996,666.2347505103476,1,7,15,43750.43729662452,34565.00353410195,58,41.42600687654699
70775.89326962507,42.21243952166743,638.7664769124298,0,17,19,52985.59927650541,31904.80151767396,61,45.90828489223972
54212.7646086164,39.29237327390348,640.441317536753,0,7,11,42793.921931257006,42372.90260317964,36,46.70170780276919
42027.95636543157,31.776924746330337,707.4139483988066,0,16,15,44129.31068639401,36824.396164151614,1,44.49480380787662
57877.5492162306,40.04758064329611,683.3614704697187,0,14,12,63079.5941726802,33068.2258507223,67,48.045516657191236
61538.34156614414,37.2728665677927,694.0222364771942,0,6,14,35279.57492867806,36057.72069054728,25,51.89131683314462
40933.17673105674,18.535681047095984,661.054183383405,0,19,1,23249.124395901385,47291.613107617144,46,44.38943485742916
44534.33717991017,40.45206963438407,677.4763486158727,1,4,9,45084.2223447866,34192.48740908383,61,34.47851788170561
58073.00986111813,23.85760005592036,733.5310225771536,0,9,9,52188.027714323354,38650.82465471877,14,59.59758598148654
49621.28058021224,35.71133838650955,630.2430126189171,0,10,10,42249.93661206041,49034.62955309148,3,74.98200310035197
55363.38775610363,38.307108620323916,622.3699809043147,0,15,2,61016.74956375016,44479.155923349594,34,52.416093639039325
61465.67939821765,45.437285572597105,694.280399117842,0,5,5,39412.7923958198,38680.487080439954,9,36.29040151883067
34422.07457928409,41.496986103470626,672.1976039097917,1,17,15,42168.09170412778,46381.65574033977,90,56.58138713027753
36216.18890343947,47.51901209094909,743.9545960380499,0,14,8,51665.037408113785,23168.87113319312,64,35.43711568293913
27273.720783965135,21.974301358142156,716.3690031120752,0,4,9,39509.56563679717,48231.213606800564,75,52.78491320373963
55728.47838530211,30.56090934918751,698.5166061041068,0,16,8,29017.546269670423,30635.130530303773,14,44.631395672862034
35897.29406022873,27.01431626021933,651.5174396711485,0,19,13,61918.274823118045,43379.49335045177,27,59.78057185690351
48643.00608942975,33.99888415500624,741.6725036470793,0,6,1,47272.84857625459,38035.475782354064,44,50.1034729887761
42585.65406364511,27.23876205642386,638.8393884993819,0,16,3,55738.00349717578,42974.49588940462,85,55.09871662022644
64443.95132278015,33.847614145204766,689.7673232490755,0,9,6,34363.0410509082,46097.80887799201,88,52.841966019269464
57683.96933755814,31.9671360048445,697.7962851574505,0,9,4,43167.24893210419,31441.29132319539,71,55.41649013406398
47731.27803100676,23.98914818215831,700.9571275789339,0,10,2,34933.18430569947,29294.665563707276,72,44.9163336442395
53480.39834339379,35.61110377010799,695.0069965050105,0,15,1,53023.84070245665,39250.84787692928,74,39.39227595500752
51879.250051114206,38.37975968898221,730.0736893789058,0,3,7,60451.30537908233,49764.85317310566,78,63.66172956988175
75081.5836981739,55.975330502568895,638.7384509637229,0,7,3,51203.80701621186,46655.113599064345,6,51.10465349289195
49080.297771916594,27.01214362951692,750.3929337234109,0,8,1,49427.62104805975,36017.0125664836,5,64.57988384751185
54834.29676584391,27.420883302467896,713.3888916946808,0,6,10,53670.9869262217,44299.879428065375,14,49.88453406302068
48453.533765340195,34.70075186180313,660.2166209396142,0,12,3,35050.46740371243,57095.945748286875,22,57.406464734598
44058.431745291404,14.958287384939268,630.389713276533,0,5,8,67460.84194615314,29968.157540364507,47,49.70926921100199
53114.58622055282,48.58566947676944,677.6700562300836,1,4,8,56594.6168866645,29537.681350874103,44,50.38833881069101
44150.52402996915,42.96941899163115,624.4293098387486,0,1,10,46659.582652154044,40156.26210769833,82,40.22797174958491
18730.51464719647,24.71378442960932,649.6557713052111,0,7,18,54866.354228629585,49079.8956945002,1,52.814547692794925
58781.126796963166,31.999981345930262,675.3854437760183,0,6,1,47984.433881153884,33148.50284874697,59,69.22522770184347
38614.76931169411,44.829917576427306,684.3864380870161,0,12,1,58604.08144339589,33408.06534698788,74,44.837119837944115
57381.70836826396,23.65088391177575,636.3926427509884,0,3,9,47262.27484309424,48996.87752274476,26,41.07568980315723
60188.626768155664,36.28186808438947,727.8230451874505,1,9,6,51637.210070805384,45540.34717407345,32,75.68391713234675
62798.11921013052,28.83482949147231,720.630039239029,0,2,16,39706.67375849408,50218.95384834167,24,52.58656719315434
58234.59779741957,52.18354263539811,614.4377178547554,0,12,4,34473.83971791399,18317.324749747928,68,52.37982975135402
40527.08917113609,38.59629037130149,743.4254238484293,0,15,17,49189.5905385068,33720.626902555196,49,46.96352081824088
45454.28308914084,42.784217670296535,698.4646011976654,0,6,11,29779.620158002108,37149.48405818169,42,52.72809503029795
40638.91145906127,52.60925952042416,675.3809170737744,0,15,3,57197.32645903729,39827.863706773576,89,47.4205078795232
56917.19000628381,46.11498847328052,705.5618027453563,0,6,8,49729.02093021145,39536.8669463909,65,62.92762008682243
60023.27013301823,23.45323289788263,767.2860361541071,0,7,15,33951.78090662405,38900.54157731851,32,31.474678052461137
42607.94461180716,27.166865226526575,670.9931405026259,0,11,16,47143.98758419669,43169.16814427006,98,50.19174483212322
43117.331024092695,34.190270063362966,691.0642675167719,0,3,1,49355.660348653546,31977.12824180109,46,53.01056169163836
66789.67465153662,24.814480607242622,789.5766326986055,0,14,7,61331.67129390869,39590.55341767691,85,37.783848088361346
44070.21409156104,33.78732718759979,676.8898805125541,1,6,17,52101.3724642013,49431.673223520294,84,58.11358113777364
25573.354834087993,26.003047316110646,731.1470943987384,0,2,7,48088.113562420825,39128.73359015125,18,46.33313625901309
64800.2875883253,21.13777563315088,717.124125950711,0,6,9,54671.69575003026,42261.37213419981,30,49.56643942760625
59330.81789576418,26.413938075245632,698.6745105807529,0,19,9,40838.88347304787,27746.685226505793,46,76.39234914922423
47215.34699790926,37.156290404292974,670.2745275445421,0,18,3,64421.89748888665,47332.696151410346,98,64.60863164322782
54097.66228105161,31.625866705440124,631.5991286891948,0,11,4,22471.911459496376,36538.637073016725,14,43.96676026036442
43904.35919967917,29.330528572320333,695.1161949928919,0,9,2,46466.96291561483,35749.32981737994,98,62.818704672289215
34767.88877236468,49.5359867782814,768.4272615444711,1,16,12,23048.794454823867,48123.39575083337,59,37.33780848863555
39768.32595917792,23.019578479239797,679.1950495281743,0,10,1,52807.92214159364,33747.10193662693,43,60.37864106538214
37654.53555750039,46.387710648068236,667.9116230983308,0,14,12,58860.60933076245,34966.02318955405,52,46.86809937396704
59194.89797578433,54.056282257538314,745.2897768639181,0,12,14,44783.83503550131,31305.24249809905,42,37.26494684350625
53560.62365848428,21.17056190340451,704.8296600046565,0,1,15,64223.52159106408,26860.891331517996,21,65.22842483384785
62585.23889030634,32.901215035331425,696.2538271057803,0,11,7,38359.17212603898,54262.56795371371,74,63.46854614955768
35976.51548558535,26.257201373241962,701.9868452334732,0,3,7,49514.2637639617,38634.55100426516,97,68.11164668118403
47327.85313352232,32.41344860673823,725.9009348609989,1,19,7,48370.27310266213,57021.97192467151,27,65.05672410473252
46449.79710104057,24.270703269295964,758.8943236199593,0,19,16,59191.4927654629,33525.1864121532,91,61.43709572902647
36339.69235115925,49.37037672383566,685.6680909798795,0,8,1,46812.220485130296,35481.03939527303,23,30.28815515718226
60722.873222901326,43.52354579465177,697.1661581651499,0,5,9,57565.17481360113,31975.545447295506,88,44.80245467512679
42799.553672431655,43.68930422075783,727.9619795428464,0,9,17,48792.217150523415,42911.225854617034,87,30.444458930276824
58155.65547095802,41.545933311666865,729.022087393355,1,6,9,73508.45548779484,24031.74429397646,13,50.96596884005468
41178.773061587875,18.172014190614036,734.3367429189815,0,1,11,48580.17194015528,50344.47655681697,21,33.95286257557272
47890.41772829928,37.67055969139117,695.0407378289442,0,11,5,72573.0896069579,53041.62404069022,83,42.42146281746787
39695.86876354502,24.13418980753988,669.7895254182895,0,6,4,49525.75255567757,59947.40198531955,22,65.74092832452294
59590.16533023378,41.42875221386286,706.0247912491608,1,18,11,43140.21947028166,37397.551138440795,73,57.91116533722986
57331.77915410321,29.9279760866575,726.8022714571114,0,13,10,40258.3820592928,50547.102739056005,14,58.29912519316531
53261.80098273725,34.826544946860686,767.2002609567592,0,19,9,61808.69009065026,34133.39029803348,40,50.50508337387116
43725.53593068599,33.46490069963265,641.2038722611298,1,6,6,51557.94814844377,43239.6806118559,15,52.47984774031714
30534.161000442695,33.64937134638563,687.8128596435846,0,7,10,62710.56649884243,34052.61500986118,66,46.9390836829778
15484.364801667398,33.95773323875134,700.4411249093541,1,17,2,55699.037789044,55874.15660028026,45,64.68609445533306
47793.70931517708,30.850247099187506,764.3715532353331,0,18,5,45231.60985074194,43368.202811964286,62,48.280309257402116
47518.10151176705,35.4735111222247,723.5911230993698,0,2,16,49676.41754491428,43710.98527301295,71,54.85229807966348
55399.58604216686,26.805156990857885,699.6922045964617,1,12,12,48461.56581477537,51016.36685224572,95,40.30337115666725
29235.773375303943,28.869526029862204,657.5066858857642,0,7,8,59768.545180500354,44841.58957657633,72,47.35980769360502
42690.64393250723,33.27913446811557,735.7500612560358,0,9,11,51519.22257574697,35624.86585588351,58,40.42091061043753
62652.87144208401,43.086112411804464,665.3783487855596,0,17,2,60330.20614918423,51014.81393129388,40,74.91045212434184
39439.00981406692,38.29243539069544,736.2192613991198,0,6,2,57370.01664475604,32182.104495967265,38,37.19162226123021
37823.16408102765,28.018805445065365,792.9475423385169,0,10,18,53347.312111646046,37034.76285727969,78,40.8228355773297
67420.66462344884,28.654042269417225,679.6222428656374,1,13,1,44314.72309584996,27461.749645833013,66,56.91621442764752
46606.85918902565,32.97280544606251,672.5595931819205,1,18,15,43348.258213605906,56630.70047038731,7,69.2603665571836
46814.10159330824,33.392490256072385,700.5353848374058,1,16,6,28109.626759582312,42455.56826649331,83,54.71475951753843
44538.271038964645,19.834245231366268,742.2630316480411,0,6,8,28944.044625364397,51641.873607297704,30,61.13620558317406
37228.49626530027,27.33911377602698,754.0195004367064,0,6,1,54548.63525326687,30947.322624600725,30,46.945255428912006
48536.224452994014,16.78287675615072,730.5038086021397,0,9,5,42502.73887511987,35402.80777760829,25,35.27136160635128
54800.25785593461,36.01393010737177,716.9015871410974,0,13,10,51741.09946271416,49370.96772382457,48,33.29314042841675
53489.83610217981,33.279116554610866,664.3260056697555,0,13,3,53350.51368432258,38716.071849180196,83,52.95490736992676
40909.17199567593,20.629187359869263,726.9760906731228,0,18,3,59794.7982361873,42308.98007297146,66,48.34456831652277
27168.24887094711,46.308879568530344,666.5970465347788,0,5,2,55078.90696395976,30410.070228923476,43,44.17092447634403
41945.339708984546,23.35470534723948,753.4550292879173,0,4,4,61012.48599273077,46366.62527339158,92,52.96114524787155
55593.12464699686,39.02107681613188,587.8919260332506,0,6,4,58129.017974203765,13235.338247001058,99,49.00350142786755
42143.409377984906,38.45706914180245,660.4445504325186,0,2,10,54279.622847543986,41268.21124451658,65,50.12607509856214
51002.30260306704,44.31556637044058,653.8469613101314,0,3,12,37336.829498910534,36462.20135134546,45,49.426646431955504
29943.52869185599,30.2573382382526,651.8065140419606,0,1,6,55766.208465577154,39967.38819071306,96,61.09289135484238
48721.60698672956,27.337005424893924,724.8847587033536,0,16,14,49333.89054093643,38449.065836908216,63,43.34383632756492
67753.49833431099,42.10494357706736,662.3769000446108,0,17,4,54029.54365902254,20694.504401411486,76,51.21536220594085
44327.313521928096,42.73014656568947,760.2842939503091,0,17,9,51087.322460236865,51369.395873435584,91,60.187359455412704
55156.26888479991,40.93010776069778,635.1898557596897,1,18,7,53861.11281986828,33626.075627019614,73,55.69090898866458
62132.62165108155,26.44859125916397,522.563006403948,0,9,6,51664.163217770445,46118.752907975475,49,38.82578828986685
44719.870416024816,33.32575791579869,718.0401744250563,0,4,16,41708.58549818774,47115.69111290676,67,64.07927282747853
65933.01813806672,31.817917512462092,757.1405194856519,1,10,8,39134.3738847631,46737.526125941455,91,38.936694788723955
46127.985058631406,37.21612281870115,675.4578757360007,0,14,8,41306.530596849785,25927.91974414747,68,51.64275258088653
44536.36237439297,24.47523035037552,557.1388397044902,0,15,9,56878.13455756794,40088.00580860673,54,75.22580235007797
